model_id_train,dataset_id_train,prompt_id_train,subset_id_train,input_type_train,model_id_test,dataset_id_test,prompt_id_test,subset_id_test,input_type_test,layer,fold,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__classifier_cut,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__optimal_train_set_cut,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_roc_auc,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_accuracy_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_accuracy_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_f1_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_f1_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_precision_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_precision_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_recall_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_recall_score,direction__center_from_origin_False__classifier_cut_zero__classifier_cut,direction__center_from_origin_False__classifier_cut_zero__optimal_train_set_cut,direction__center_from_origin_False__classifier_cut_zero__test_roc_auc,direction__center_from_origin_False__classifier_cut_zero__train_accuracy_score,direction__center_from_origin_False__classifier_cut_zero__test_accuracy_score,direction__center_from_origin_False__classifier_cut_zero__train_f1_score,direction__center_from_origin_False__classifier_cut_zero__test_f1_score,direction__center_from_origin_False__classifier_cut_zero__train_precision_score,direction__center_from_origin_False__classifier_cut_zero__test_precision_score,direction__center_from_origin_False__classifier_cut_zero__train_recall_score,direction__center_from_origin_False__classifier_cut_zero__test_recall_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__classifier_cut,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__optimal_train_set_cut,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_roc_auc,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_accuracy_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_accuracy_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_f1_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_f1_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_precision_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_precision_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_recall_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_recall_score,direction__center_from_origin_True__classifier_cut_zero__classifier_cut,direction__center_from_origin_True__classifier_cut_zero__optimal_train_set_cut,direction__center_from_origin_True__classifier_cut_zero__test_roc_auc,direction__center_from_origin_True__classifier_cut_zero__train_accuracy_score,direction__center_from_origin_True__classifier_cut_zero__test_accuracy_score,direction__center_from_origin_True__classifier_cut_zero__train_f1_score,direction__center_from_origin_True__classifier_cut_zero__test_f1_score,direction__center_from_origin_True__classifier_cut_zero__train_precision_score,direction__center_from_origin_True__classifier_cut_zero__test_precision_score,direction__center_from_origin_True__classifier_cut_zero__train_recall_score,direction__center_from_origin_True__classifier_cut_zero__test_recall_score
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,birth_years_4k,base,main,prompt_only,18,2,0.0648297443985939,0.0648297443985939,0.7973848941333455,0.6729651162790697,0.5,0.6712128592303945,0.0,0.6748285994123409,0.0,0.6676356589147286,0.0,0.0,0.0648297443985939,0.7973848941333455,0.6671511627906976,0.5025575447570333,0.6760961810466761,0.015189873417721518,0.6584022038567493,0.75,0.6947674418604651,0.0076726342710997444,0.3476460874080658,0.3476460874080658,0.7973848941333455,0.6729651162790697,0.5,0.6712128592303945,0.0,0.6748285994123409,0.0,0.6676356589147286,0.0,0.0,0.3476460874080658,0.7973848941333455,0.6555232558139535,0.7301790281329923,0.7003792667509482,0.7220026350461133,0.6196868008948546,0.7445652173913043,0.8052325581395349,0.7007672634271099
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,birth_years_4k,base,main,prompt_only,18,3,-0.00798523798584938,-0.00798523798584938,0.8119724759288136,0.6823869104908566,0.5,0.6927374301675978,0.0,0.6708746618575293,0.0,0.7160731472569779,0.0,0.0,-0.00798523798584938,0.8119724759288136,0.6819056785370549,0.5,0.6915538964069062,0.0,0.6711956521739131,0.0,0.7131857555341675,0.0,0.2794189453125,0.2794189453125,0.8119724759288136,0.6823869104908566,0.5,0.6927374301675978,0.0,0.6708746618575293,0.0,0.7160731472569779,0.0,0.0,0.2794189453125,0.8119724759288136,0.6568816169393648,0.6940298507462687,0.7007973143096936,0.6392961876832844,0.6212797619047619,0.7785714285714286,0.8036573628488932,0.5422885572139303
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,birth_years_4k,base,main,prompt_only,18,4,0.006929613649845123,0.006929613649845123,0.8155267397927236,0.6764423076923077,0.5,0.6838891498356036,0.0,0.6685032139577594,0.0,0.7,0.0,0.0,0.006929613649845123,0.8155267397927236,0.6745192307692308,0.5,0.682903981264637,0.0,0.6657534246575343,0.0,0.7009615384615384,0.0,0.2692122161388397,0.2692122161388397,0.8155337756545111,0.6764423076923077,0.5,0.6838891498356036,0.0,0.6685032139577594,0.0,0.7,0.0,0.0,0.2692122161388397,0.8155337756545111,0.6625,0.6936339522546419,0.7035472972972973,0.6373626373626373,0.6272590361445783,0.7807692307692308,0.8009615384615385,0.5384615384615384
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,cities_10k,base,main,prompt_only,18,0,0.04858585074543953,0.04858585074543953,0.7907883315766633,0.6685823754789272,0.5,0.6711026615969582,0.0,0.6660377358490566,0.0,0.6762452107279694,0.0,0.0,0.04858585074543953,0.7907883315766633,0.6637931034482759,0.5,0.6734883720930233,0.0,0.6546112115732369,0.0,0.6934865900383141,0.0,0.5340757369995117,0.5340757369995117,0.7907883315766633,0.6685823754789272,0.5,0.6711026615969582,0.0,0.6660377358490566,0.0,0.6762452107279694,0.0,0.0,0.5340757369995117,0.7907883315766633,0.6168582375478927,0.6948818897637795,0.6934865900383141,0.6256038647342995,0.5779054916985952,0.809375,0.8668582375478927,0.5098425196850394
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,cities_10k,base,main,prompt_only,18,1,0.04520632326602936,0.04520632326602936,0.7636943007207184,0.6766076421248836,0.5,0.6778087279480037,0.0,0.6753006475485661,0.0,0.6803355079217148,0.0,0.0,0.04520632326602936,0.7636943007207184,0.6724137931034483,0.5018050541516246,0.6811791383219955,0.007194244604316547,0.6634275618374559,1.0,0.6999068033550793,0.0036101083032490976,0.2911962568759918,0.2911962568759918,0.7636943007207184,0.6766076421248836,0.5,0.6778087279480037,0.0,0.6753006475485661,0.0,0.6803355079217148,0.0,0.0,0.2911962568759918,0.7636943007207184,0.6621621621621622,0.6850180505415162,0.7025030775543701,0.6534260178748759,0.6275659824046921,0.7262693156732892,0.7977632805219013,0.5938628158844765
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,cities_10k,base,main,prompt_only,18,2,0.0648297443985939,0.0648297443985939,0.7320048705876888,0.6729651162790697,0.5009107468123861,0.6712128592303945,0.0036363636363636364,0.6748285994123409,1.0,0.6676356589147286,0.0018214936247723133,0.0,0.0648297443985939,0.7320048705876888,0.6671511627906976,0.5045537340619308,0.6760961810466761,0.018050541516245487,0.6584022038567493,1.0,0.6947674418604651,0.009107468123861567,0.3476460874080658,0.3476460874080658,0.7320048705876888,0.6729651162790697,0.5009107468123861,0.6712128592303945,0.0036363636363636364,0.6748285994123409,1.0,0.6676356589147286,0.0018214936247723133,0.0,0.3476460874080658,0.7320048705876888,0.6555232558139535,0.6766848816029144,0.7003792667509482,0.6596356663470757,0.6196868008948546,0.6963562753036437,0.8052325581395349,0.6265938069216758
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,cities_10k,base,main,prompt_only,18,3,-0.00798523798584938,-0.00798523798584938,0.7440094038041452,0.6823869104908566,0.5,0.6927374301675978,0.0,0.6708746618575293,0.0,0.7160731472569779,0.0,0.0,-0.00798523798584938,0.7440094038041452,0.6819056785370549,0.5,0.6915538964069062,0.0,0.6711956521739131,0.0,0.7131857555341675,0.0,0.2794189453125,0.2794189453125,0.7440094038041452,0.6823869104908566,0.5,0.6927374301675978,0.0,0.6708746618575293,0.0,0.7160731472569779,0.0,0.0,0.2794189453125,0.7440094038041452,0.6568816169393648,0.6487226277372263,0.7007973143096936,0.5620022753128555,0.6212797619047619,0.7462235649546828,0.8036573628488932,0.45072992700729925
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,cities_10k,base,main,prompt_only,18,4,0.006929613649845123,0.006929613649845123,0.7120327518689926,0.6764423076923077,0.5018867924528302,0.6838891498356036,0.007518796992481203,0.6685032139577594,1.0,0.7,0.0037735849056603774,0.0,0.006929613649845123,0.7120327518689926,0.6745192307692308,0.5018867924528302,0.682903981264637,0.007518796992481203,0.6657534246575343,1.0,0.7009615384615384,0.0037735849056603774,0.2692122161388397,0.2692122161388397,0.7120327518689926,0.6764423076923077,0.5018867924528302,0.6838891498356036,0.007518796992481203,0.6685032139577594,1.0,0.7,0.0037735849056603774,0.0,0.2692122161388397,0.7120327518689926,0.6625,0.65,0.7035472972972973,0.6123301985370951,0.6272590361445783,0.6861826697892272,0.8009615384615385,0.5528301886792453
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,18,0,0.04858585074543953,0.04858585074543953,0.74614350359265,0.6685823754789272,0.6901140684410646,0.6711026615969582,0.6953271028037383,0.6660377358490566,0.6838235294117647,0.6762452107279694,0.7072243346007605,0.0,0.04858585074543953,0.74614350359265,0.6637931034482759,0.6939163498098859,0.6734883720930233,0.7045871559633028,0.6546112115732369,0.6808510638297872,0.6934865900383141,0.7300380228136882,0.5340757369995117,0.5340757369995117,0.74614350359265,0.6685823754789272,0.6901140684410646,0.6711026615969582,0.6953271028037383,0.6660377358490566,0.6838235294117647,0.6762452107279694,0.7072243346007605,0.0,0.5340757369995117,0.74614350359265,0.6168582375478927,0.6425855513307985,0.6934865900383141,0.7116564417177914,0.5779054916985952,0.596401028277635,0.8668582375478927,0.8821292775665399
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,18,1,0.04520632326602936,0.04520632326602936,0.7178574037548398,0.6766076421248836,0.6602564102564102,0.6778087279480037,0.6694386694386695,0.6753006475485661,0.6518218623481782,0.6803355079217148,0.688034188034188,0.0,0.04520632326602936,0.7178574037548398,0.6724137931034483,0.6538461538461539,0.6811791383219955,0.6693877551020408,0.6634275618374559,0.640625,0.6999068033550793,0.7008547008547008,0.2911962568759918,0.2911962568759918,0.7178574037548398,0.6766076421248836,0.6602564102564102,0.6778087279480037,0.6694386694386695,0.6753006475485661,0.6518218623481782,0.6803355079217148,0.688034188034188,0.0,0.2911962568759918,0.7178574037548398,0.6621621621621622,0.6303418803418803,0.7025030775543701,0.6802218114602587,0.6275659824046921,0.5993485342019544,0.7977632805219013,0.7863247863247863
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,18,2,0.0648297443985939,0.0648297443985939,0.7320330578512396,0.6729651162790697,0.6672727272727272,0.6712128592303945,0.6702702702702703,0.6748285994123409,0.6642857142857143,0.6676356589147286,0.6763636363636364,0.0,0.0648297443985939,0.7320330578512396,0.6671511627906976,0.68,0.6760961810466761,0.6944444444444444,0.6584022038567493,0.6644518272425249,0.6947674418604651,0.7272727272727273,0.3476460874080658,0.3476460874080658,0.7320330578512396,0.6729651162790697,0.6672727272727272,0.6712128592303945,0.6702702702702703,0.6748285994123409,0.6642857142857143,0.6676356589147286,0.6763636363636364,0.0,0.3476460874080658,0.7320330578512396,0.6555232558139535,0.6690909090909091,0.7003792667509482,0.7147335423197492,0.6196868008948546,0.628099173553719,0.8052325581395349,0.8290909090909091
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,18,3,-0.00798523798584938,-0.00798523798584938,0.7477444865226108,0.6823869104908566,0.6828358208955224,0.6927374301675978,0.6705426356589147,0.6708746618575293,0.6975806451612904,0.7160731472569779,0.6455223880597015,0.0,-0.00798523798584938,0.7477444865226108,0.6819056785370549,0.6828358208955224,0.6915538964069062,0.6705426356589147,0.6711956521739131,0.6975806451612904,0.7131857555341675,0.6455223880597015,0.2794189453125,0.2794189453125,0.7477444865226108,0.6823869104908566,0.6828358208955224,0.6927374301675978,0.6705426356589147,0.6708746618575293,0.6975806451612904,0.7160731472569779,0.6455223880597015,0.0,0.2794189453125,0.7477444865226108,0.6568816169393648,0.6548507462686567,0.7007973143096936,0.6962233169129721,0.6212797619047619,0.6217008797653959,0.8036573628488932,0.7910447761194029
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,18,4,0.006929613649845123,0.006929613649845123,0.7141775028405504,0.6764423076923077,0.6554307116104869,0.6838891498356036,0.6605166051660517,0.6685032139577594,0.6509090909090909,0.7,0.6704119850187266,0.0,0.006929613649845123,0.7141775028405504,0.6745192307692308,0.6591760299625468,0.682903981264637,0.6654411764705882,0.6657534246575343,0.6534296028880866,0.7009615384615384,0.6779026217228464,0.2692122161388397,0.2692122161388397,0.7141775028405504,0.6764423076923077,0.6554307116104869,0.6838891498356036,0.6605166051660517,0.6685032139577594,0.6509090909090909,0.7,0.6704119850187266,0.0,0.2692122161388397,0.7141775028405504,0.6625,0.6573033707865169,0.7035472972972973,0.6934673366834171,0.6272590361445783,0.6272727272727273,0.8009615384615385,0.7752808988764045
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,math_operations_6k,base,main,prompt_only,18,0,0.04858585074543953,0.04858585074543953,0.8672227147298631,0.6685823754789272,0.6342756183745583,0.6711026615969582,0.4233983286908078,0.6660377358490566,1.0,0.6762452107279694,0.26855123674911663,0.0,0.04858585074543953,0.8672227147298631,0.6637931034482759,0.6554770318021201,0.6734883720930233,0.4743935309973046,0.6546112115732369,1.0,0.6934865900383141,0.31095406360424027,0.5340757369995117,0.5340757369995117,0.8672227147298631,0.6685823754789272,0.6342756183745583,0.6711026615969582,0.4233983286908078,0.6660377358490566,1.0,0.6762452107279694,0.26855123674911663,0.0,0.5340757369995117,0.8672227147298631,0.6168582375478927,0.7226148409893993,0.6934865900383141,0.700952380952381,0.5779054916985952,0.7603305785123967,0.8668582375478927,0.6501766784452296
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,math_operations_6k,base,main,prompt_only,18,1,0.04520632326602936,0.04520632326602936,0.8937984822342857,0.6766076421248836,0.6947565543071161,0.6778087279480037,0.5630026809651475,0.6753006475485661,0.9905660377358491,0.6803355079217148,0.39325842696629215,0.0,0.04520632326602936,0.8937984822342857,0.6724137931034483,0.7078651685393258,0.6811791383219955,0.5894736842105263,0.6634275618374559,0.9911504424778761,0.6999068033550793,0.41947565543071164,0.2911962568759918,0.2911962568759918,0.8937984822342857,0.6766076421248836,0.6947565543071161,0.6778087279480037,0.5630026809651475,0.6753006475485661,0.9905660377358491,0.6803355079217148,0.39325842696629215,0.0,0.2911962568759918,0.8937984822342857,0.6621621621621622,0.7546816479400749,0.7025030775543701,0.7095343680709535,0.6275659824046921,0.8695652173913043,0.7977632805219013,0.599250936329588
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,math_operations_6k,base,main,prompt_only,18,2,0.0648297443985939,0.0648297443985939,0.8693076888428449,0.6729651162790697,0.6426174496644296,0.6712128592303945,0.44386422976501305,0.6748285994123409,1.0,0.6676356589147286,0.28523489932885904,0.0,0.0648297443985939,0.8693076888428449,0.6671511627906976,0.6560402684563759,0.6760961810466761,0.47837150127226463,0.6584022038567493,0.9894736842105263,0.6947674418604651,0.31543624161073824,0.3476460874080658,0.3476460874080658,0.8693076888428449,0.6729651162790697,0.6426174496644296,0.6712128592303945,0.44386422976501305,0.6748285994123409,1.0,0.6676356589147286,0.28523489932885904,0.0,0.3476460874080658,0.8693076888428449,0.6555232558139535,0.7265100671140939,0.7003792667509482,0.6810176125244618,0.6196868008948546,0.8169014084507042,0.8052325581395349,0.5838926174496645
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,math_operations_6k,base,main,prompt_only,18,3,-0.00798523798584938,-0.00798523798584938,0.885403391824331,0.6823869104908566,0.6617161716171617,0.6927374301675978,0.4913151364764268,0.6708746618575293,0.99,0.7160731472569779,0.32673267326732675,0.0,-0.00798523798584938,0.885403391824331,0.6819056785370549,0.6617161716171617,0.6915538964069062,0.4913151364764268,0.6711956521739131,0.99,0.7131857555341675,0.32673267326732675,0.2794189453125,0.2794189453125,0.885403391824331,0.6823869104908566,0.6617161716171617,0.6927374301675978,0.4913151364764268,0.6708746618575293,0.99,0.7160731472569779,0.32673267326732675,0.0,0.2794189453125,0.885403391824331,0.6568816169393648,0.7260726072607261,0.7007973143096936,0.6598360655737705,0.6212797619047619,0.8702702702702703,0.8036573628488932,0.5313531353135313
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,math_operations_6k,base,main,prompt_only,18,4,0.006929613649845123,0.006929613649845123,0.8481359454895431,0.6764423076923077,0.6649484536082474,0.6838891498356036,0.4987146529562982,0.6685032139577594,0.9897959183673469,0.7,0.3333333333333333,0.0,0.006929613649845123,0.8481359454895431,0.6745192307692308,0.6649484536082474,0.682903981264637,0.4987146529562982,0.6657534246575343,0.9897959183673469,0.7009615384615384,0.3333333333333333,0.2692122161388397,0.2692122161388397,0.8481359454895431,0.6764423076923077,0.6649484536082474,0.6838891498356036,0.4987146529562982,0.6685032139577594,0.9897959183673469,0.7,0.3333333333333333,0.0,0.2692122161388397,0.8481359454895431,0.6625,0.7010309278350515,0.7035472972972973,0.618421052631579,0.6272590361445783,0.8545454545454545,0.8009615384615385,0.4845360824742268
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,medals_9k,base,main,prompt_only,18,0,0.04858585074543953,0.04858585074543953,0.44008583825687136,0.6685823754789272,0.5,0.6711026615969582,0.0,0.6660377358490566,0.0,0.6762452107279694,0.0,0.0,0.04858585074543953,0.44008583825687136,0.6637931034482759,0.5,0.6734883720930233,0.0,0.6546112115732369,0.0,0.6934865900383141,0.0,0.5340757369995117,0.5340757369995117,0.44008583825687136,0.6685823754789272,0.5,0.6711026615969582,0.0,0.6660377358490566,0.0,0.6762452107279694,0.0,0.0,0.5340757369995117,0.44008583825687136,0.6168582375478927,0.4810924369747899,0.6934865900383141,0.6418559690671822,0.5779054916985952,0.4900369003690037,0.8668582375478927,0.9299719887955182
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,medals_9k,base,main,prompt_only,18,1,0.04520632326602936,0.04520632326602936,0.4725758039594311,0.6766076421248836,0.47240915208613726,0.6778087279480037,0.3182608695652174,0.6753006475485661,0.44963144963144963,0.6803355079217148,0.24629878869448182,0.0,0.04520632326602936,0.4725758039594311,0.6724137931034483,0.4791386271870794,0.6811791383219955,0.4171686746987952,0.6634275618374559,0.4735042735042735,0.6999068033550793,0.3728129205921938,0.2911962568759918,0.2911962568759918,0.4725776153928365,0.6766076421248836,0.47240915208613726,0.6778087279480037,0.3182608695652174,0.6753006475485661,0.44963144963144963,0.6803355079217148,0.24629878869448182,0.0,0.2911962568759918,0.4725776153928365,0.6621621621621622,0.5,0.7025030775543701,0.6605756052992234,0.6275659824046921,0.5,0.7977632805219013,0.9730820995962315
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,medals_9k,base,main,prompt_only,18,2,0.0648297443985939,0.0648297443985939,0.44674401548016607,0.6729651162790697,0.48533519553072624,0.6712128592303945,0.14600231749710313,0.6748285994123409,0.42857142857142855,0.6676356589147286,0.08798882681564246,0.0,0.0648297443985939,0.44674401548016607,0.6671511627906976,0.4581005586592179,0.6760961810466761,0.291970802919708,0.6584022038567493,0.42105263157894735,0.6947674418604651,0.22346368715083798,0.3476460874080658,0.3476460874080658,0.44674401548016607,0.6729651162790697,0.48533519553072624,0.6712128592303945,0.14600231749710313,0.6748285994123409,0.42857142857142855,0.6676356589147286,0.08798882681564246,0.0,0.3476460874080658,0.44674401548016607,0.6555232558139535,0.48812849162011174,0.7003792667509482,0.6487781504551988,0.6196868008948546,0.4938001458789205,0.8052325581395349,0.9455307262569832
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,medals_9k,base,main,prompt_only,18,3,-0.00798523798584938,-0.00798523798584938,0.4538534869730205,0.6823869104908566,0.45102040816326533,0.6927374301675978,0.2520852641334569,0.6708746618575293,0.3953488372093023,0.7160731472569779,0.18503401360544217,0.0,-0.00798523798584938,0.4538534869730205,0.6819056785370549,0.45510204081632655,0.6915538964069062,0.23349282296650717,0.6711956521739131,0.3935483870967742,0.7131857555341675,0.16598639455782313,0.2794189453125,0.2794189453125,0.4538534869730205,0.6823869104908566,0.45102040816326533,0.6927374301675978,0.2520852641334569,0.6708746618575293,0.3953488372093023,0.7160731472569779,0.18503401360544217,0.0,0.2794189453125,0.4538534869730205,0.6568816169393648,0.4931972789115646,0.7007973143096936,0.652356509566029,0.6212797619047619,0.49644886363636365,0.8036573628488932,0.9510204081632653
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,medals_9k,base,main,prompt_only,18,4,0.006929613649845123,0.006929613649845123,0.4250018765246763,0.6764423076923077,0.4520547945205479,0.6838891498356036,0.30915371329879104,0.6685032139577594,0.4182242990654206,0.7,0.2452054794520548,0.0,0.006929613649845123,0.4250018765246763,0.6745192307692308,0.4534246575342466,0.682903981264637,0.3260135135135135,0.6657534246575343,0.4251101321585903,0.7009615384615384,0.26438356164383564,0.2692122161388397,0.2692122161388397,0.4250018765246763,0.6764423076923077,0.4520547945205479,0.6838891498356036,0.30915371329879104,0.6685032139577594,0.4182242990654206,0.7,0.2452054794520548,0.0,0.2692122161388397,0.4250018765246763,0.6625,0.4986301369863014,0.7035472972972973,0.660482374768089,0.6272590361445783,0.4992987377279102,0.8009615384615385,0.9753424657534246
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,trivia_qa_2_60k,base,main,prompt_only,18,0,0.04858585074543953,0.04858585074543953,0.5517987910129478,0.6685823754789272,0.5141083521444695,0.6711026615969582,0.16040955631399317,0.6660377358490566,0.589605734767025,0.6762452107279694,0.09283295711060949,0.0,0.04858585074543953,0.5517987910129478,0.6637931034482759,0.521303611738149,0.6734883720930233,0.25608419206314403,0.6546112115732369,0.5742379547689282,0.6934865900383141,0.16478555304740405,0.5340757369995117,0.5340757369995117,0.5517985521582276,0.6685823754789272,0.5141083521444695,0.6711026615969582,0.16040955631399317,0.6660377358490566,0.589605734767025,0.6762452107279694,0.09283295711060949,0.0,0.5340757369995117,0.5517985521582276,0.6168582375478927,0.5110045146726863,0.6934865900383141,0.6669229290793773,0.5779054916985952,0.5056834742057709,0.8668582375478927,0.9791196388261851
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,trivia_qa_2_60k,base,main,prompt_only,18,1,0.04520632326602936,0.04520632326602936,0.5442220743194321,0.6766076421248836,0.5311730926989335,0.6778087279480037,0.5920285544318857,0.6753006475485661,0.5240101095197978,0.6803355079217148,0.6803390757451463,0.0,0.04520632326602936,0.5442220743194321,0.6724137931034483,0.5262510254306809,0.6811791383219955,0.6209386281588448,0.6634275618374559,0.5175054704595186,0.6999068033550793,0.7760459392945037,0.2911962568759918,0.2911962568759918,0.5442220369324782,0.6766076421248836,0.5311730926989335,0.6778087279480037,0.5920285544318857,0.6753006475485661,0.5240101095197978,0.6803355079217148,0.6803390757451463,0.0,0.2911962568759918,0.5442220369324782,0.6621621621621622,0.5049220672682526,0.7025030775543701,0.6635696367183871,0.6275659824046921,0.5025330706445258,0.7977632805219013,0.976483456385015
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,trivia_qa_2_60k,base,main,prompt_only,18,2,0.0648297443985939,0.0648297443985939,0.5378404302897629,0.6729651162790697,0.5260504201680672,0.6712128592303945,0.5176738882554162,0.6748285994123409,0.5269878119558908,0.6676356589147286,0.5086834733893557,0.0,0.0648297443985939,0.5378404302897629,0.6671511627906976,0.5235294117647059,0.6760961810466761,0.5866342648845686,0.6584022038567493,0.5180257510729613,0.6947674418604651,0.6761904761904762,0.3476460874080658,0.3476460874080658,0.5378400772073535,0.6729651162790697,0.5260504201680672,0.6712128592303945,0.5176738882554162,0.6748285994123409,0.5269878119558908,0.6676356589147286,0.5086834733893557,0.0,0.3476460874080658,0.5378400772073535,0.6555232558139535,0.5061624649859944,0.7003792667509482,0.6639344262295082,0.6196868008948546,0.5031782721756718,0.8052325581395349,0.9756302521008403
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,trivia_qa_2_60k,base,main,prompt_only,18,3,-0.00798523798584938,-0.00798523798584938,0.5313421403392162,0.6823869104908566,0.5224529890541678,0.6927374301675978,0.5659992347914807,0.6708746618575293,0.518700327255727,0.7160731472569779,0.6227897838899804,0.0,-0.00798523798584938,0.5313421403392162,0.6819056785370549,0.5193657030592198,0.6915538964069062,0.5561746792795128,0.6711956521739131,0.516610495907559,0.7131857555341675,0.6023014313780523,0.2794189453125,0.2794189453125,0.531341982796492,0.6823869104908566,0.5224529890541678,0.6927374301675978,0.5659992347914807,0.6708746618575293,0.518700327255727,0.7160731472569779,0.6227897838899804,0.0,0.2794189453125,0.531341982796492,0.6568816169393648,0.5109458321639068,0.7007973143096936,0.6649360638400154,0.6212797619047619,0.5057034220532319,0.8036573628488932,0.9705304518664047
ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,ministral_8b_instruct,trivia_qa_2_60k,base,main,prompt_only,18,4,0.006929613649845123,0.006929613649845123,0.5351713546595036,0.6764423076923077,0.5270718232044199,0.6838891498356036,0.5963216222589012,0.6685032139577594,0.5201563142739614,0.7,0.6986187845303867,0.0,0.006929613649845123,0.5351713546595036,0.6745192307692308,0.5247237569060773,0.682903981264637,0.5990912268437609,0.6657534246575343,0.5180334475115858,0.7009615384615384,0.7102209944751381,0.2692122161388397,0.2692122161388397,0.5351713928146271,0.6764423076923077,0.5270718232044199,0.6838891498356036,0.5963216222589012,0.6685032139577594,0.5201563142739614,0.7,0.6986187845303867,0.0,0.2692122161388397,0.5351713928146271,0.6625,0.5096685082872928,0.7035472972972973,0.6654099905749293,0.6272590361445783,0.5050071530758226,0.8009615384615385,0.9751381215469613
